Driver,EventName,TyreLife,exact_compound,delta_from_fresh,dirty_air,TrackTemp,AirTemp
ZHO,Austrian Grand Prix,23.0,C3,1.8748809523809626,0.6488,47.3,29.8
TSU,Austrian Grand Prix,2.0,C3,-0.24826562500000193,0.32199999999999995,47.3,29.8
STR,Austrian Grand Prix,3.0,C4,-0.08623437500000364,0.8088,47.3,29.8
BOT,Austrian Grand Prix,4.0,C3,0.13129687499998965,0.6784,47.3,29.8
LEC,Austrian Grand Prix,7.0,C4,-0.47114516129032324,0.0,47.3,29.8
PIA,Austrian Grand Prix,24.0,C4,1.6356923076922953,0.0,47.3,29.8
RUS,Austrian Grand Prix,2.0,C4,-0.13642307692306588,0.0,47.3,29.8
SAR,Austrian Grand Prix,3.0,C3,1.3034838709677388,0.0,47.3,29.8
SAI,Austrian Grand Prix,2.0,C3,0.039076923076919456,0.45799999999999996,47.3,29.8
HAM,Austrian Grand Prix,3.0,C3,0.10476562500001307,0.6802,47.3,29.8
HUL,Austrian Grand Prix,13.0,C3,0.7585781249999997,0.0,47.3,29.8
PER,Austrian Grand Prix,3.0,C3,-0.14023437499999147,0.49760000000000004,47.3,29.9
MAG,Austrian Grand Prix,14.0,C3,1.2741093749999948,0.0,47.3,29.9
RIC,Austrian Grand Prix,14.0,C3,0.6201093750000126,0.47619999999999996,47.3,29.9
ALO,Austrian Grand Prix,14.0,C4,0.9499344262294898,0.8274,47.3,29.9
OCO,Austrian Grand Prix,5.0,C3,-0.3553846153846081,0.49219999999999997,47.3,29.9
ALB,Austrian Grand Prix,12.0,C3,0.2715468749999985,0.8311999999999999,47.3,29.9
GAS,Austrian Grand Prix,4.0,C3,-0.15970312499999295,0.842,47.3,29.9
ZHO,Austrian Grand Prix,24.0,C3,1.9721190476190458,0.32899999999999996,47.3,29.9
TSU,Austrian Grand Prix,3.0,C3,0.24826562500000193,0.6546,47.3,29.9
STR,Austrian Grand Prix,4.0,C4,0.2342968749999983,0.8044,47.3,29.9
BOT,Austrian Grand Prix,5.0,C3,-0.07317187499999989,0.5636,47.3,29.9
LEC,Austrian Grand Prix,8.0,C4,-0.30317741935483866,0.0,47.3,29.9
VER,Austrian Grand Prix,2.0,C3,0.10738095238096435,0.0,47.3,29.9
NOR,Austrian Grand Prix,2.0,C3,-0.15356896551723764,0.0,47.3,29.9
RUS,Austrian Grand Prix,3.0,C4,0.1364230769230801,0.6682,47.3,29.9
SAR,Austrian Grand Prix,4.0,C3,-1.5865483870967694,0.0,46.9,30.0
SAI,Austrian Grand Prix,3.0,C3,-0.03907692307693367,0.36840000000000006,46.9,30.0
HAM,Austrian Grand Prix,4.0,C3,0.11029687500001728,0.6232,46.9,30.0
HUL,Austrian Grand Prix,14.0,C3,0.8271093750000063,0.0,46.9,30.0
PER,Austrian Grand Prix,4.0,C3,0.1722968750000149,0.637,46.9,30.0
MAG,Austrian Grand Prix,15.0,C3,0.6306406249999981,0.7644,46.9,30.0
RIC,Austrian Grand Prix,15.0,C3,0.8186406250000147,0.659,46.9,30.0
ALO,Austrian Grand Prix,15.0,C4,1.164655737704905,0.8512,46.9,30.0
OCO,Austrian Grand Prix,6.0,C3,-0.053538461538465754,0.5824,46.9,30.0
GAS,Austrian Grand Prix,5.0,C3,-0.30717187499999454,0.6692,46.9,30.0
ALB,Austrian Grand Prix,13.0,C3,1.4530781250000047,0.0,46.9,30.0
TSU,Austrian Grand Prix,4.0,C3,0.3637968750000198,0.0,46.9,30.0
STR,Austrian Grand Prix,5.0,C4,0.4478281250000009,0.8351999999999999,46.9,30.0
ZHO,Austrian Grand Prix,25.0,C3,3.3823571428571313,0.0,46.9,30.0
BOT,Austrian Grand Prix,6.0,C3,0.17535937499999932,0.2962,46.9,30.0
LEC,Austrian Grand Prix,9.0,C4,-0.42020967741935067,0.0,46.9,30.0
VER,Austrian Grand Prix,3.0,C3,-0.10738095238095013,0.0,46.9,30.0
NOR,Austrian Grand Prix,3.0,C3,0.15356896551723764,0.0,47.1,30.0
RUS,Austrian Grand Prix,4.0,C4,0.4252692307692456,0.5966,47.1,30.0
SAI,Austrian Grand Prix,4.0,C3,0.24976923076923185,0.349,47.1,30.0
SAR,Austrian Grand Prix,5.0,C3,0.5784193548387151,0.0,47.1,30.0
HAM,Austrian Grand Prix,5.0,C3,0.271828124999999,0.5496000000000001,47.1,30.0
HUL,Austrian Grand Prix,15.0,C3,0.8506406249999969,0.0,47.1,30.0
PER,Austrian Grand Prix,5.0,C3,0.10382812500000682,0.7276,47.1,30.0
MAG,Austrian Grand Prix,16.0,C3,0.748171874999997,0.5778,47.1,30.0
RIC,Austrian Grand Prix,16.0,C3,0.9051718750000077,0.6734,47.1,30.0
ALO,Austrian Grand Prix,16.0,C4,1.4363770491803223,0.8722,47.1,30.0
OCO,Austrian Grand Prix,7.0,C3,0.028307692307691923,0.6546,47.1,30.0
GAS,Austrian Grand Prix,6.0,C3,0.17535937499999932,0.7552,47.1,30.0
ALB,Austrian Grand Prix,14.0,C3,0.5596093749999937,0.7906,47.1,30.0
TSU,Austrian Grand Prix,5.0,C3,0.01932812500000125,0.0,47.1,30.0
STR,Austrian Grand Prix,6.0,C4,0.4113593750000035,0.8464,47.1,30.0
BOT,Austrian Grand Prix,7.0,C3,-0.2141093750000067,0.537,47.1,30.0
ZHO,Austrian Grand Prix,26.0,C3,3.175595238095241,0.0,47.1,30.0
LEC,Austrian Grand Prix,10.0,C4,-0.5242419354838717,0.0,47.1,30.0
VER,Austrian Grand Prix,4.0,C3,-0.11714285714286632,0.0,46.5,30.0
NOR,Austrian Grand Prix,4.0,C3,0.19070689655173112,0.0,46.5,30.0
RUS,Austrian Grand Prix,5.0,C4,0.29611538461539055,0.5276,46.5,30.0
SAI,Austrian Grand Prix,5.0,C3,0.3986153846153826,0.3296,46.5,30.0
HAM,Austrian Grand Prix,6.0,C3,0.19635937500001432,0.5016,46.5,30.0
SAR,Austrian Grand Prix,6.0,C3,0.7133870967741984,0.0,46.5,30.0
PIA,Austrian Grand Prix,2.0,C3,-0.012423076923084864,0.0,46.5,30.0
PER,Austrian Grand Prix,6.0,C3,0.02635937500001262,0.18859999999999988,46.5,30.0
HUL,Austrian Grand Prix,16.0,C3,1.9361718750000136,0.0,46.5,30.0
MAG,Austrian Grand Prix,17.0,C3,0.8177031249999942,0.1906000000000001,46.5,30.0
RIC,Austrian Grand Prix,17.0,C3,0.9687031250000189,0.694,46.5,30.0
ALO,Austrian Grand Prix,17.0,C4,1.4620983606557303,0.8566,46.5,30.0
OCO,Austrian Grand Prix,8.0,C3,0.14615384615383675,0.7642,46.5,30.0
GAS,Austrian Grand Prix,7.0,C3,0.3998906250000118,0.7612,46.5,30.0
ALB,Austrian Grand Prix,15.0,C3,1.1061406249999948,0.7492,46.5,30.0
TSU,Austrian Grand Prix,6.0,C3,0.18085937500001137,0.0,46.5,30.0
STR,Austrian Grand Prix,7.0,C4,0.47189062500000034,0.796,46.5,30.0
BOT,Austrian Grand Prix,8.0,C3,0.2354218750000001,0.5908,46.5,30.0
ZHO,Austrian Grand Prix,27.0,C3,2.286833333333334,0.6557999999999999,46.5,30.0
LEC,Austrian Grand Prix,11.0,C4,-0.06127419354838537,0.11820000000000008,46.5,30.0
VER,Austrian Grand Prix,5.0,C3,0.05809523809524819,0.0,46.5,30.0
NOR,Austrian Grand Prix,5.0,C3,0.275844827586198,0.0,46.5,30.0
RUS,Austrian Grand Prix,6.0,C4,0.560961538461541,0.4908,46.5,30.0
SAI,Austrian Grand Prix,6.0,C3,0.26246153846153675,0.25460000000000005,46.5,30.0
HAM,Austrian Grand Prix,7.0,C3,0.13489062499999704,0.49859999999999993,46.5,30.0
SAR,Austrian Grand Prix,7.0,C3,-0.6526451612903088,0.0,46.5,30.0
PIA,Austrian Grand Prix,3.0,C3,0.012423076923070653,0.0,46.5,30.0
PER,Austrian Grand Prix,7.0,C3,0.516890625000002,0.14260000000000006,46.5,30.0
HUL,Austrian Grand Prix,17.0,C3,1.1527031250000022,0.8218,46.5,30.0
MAG,Austrian Grand Prix,18.0,C3,0.9742343749999947,0.279,46.5,30.0
RIC,Austrian Grand Prix,18.0,C3,1.0732343750000126,0.7158,46.5,30.0
ALO,Austrian Grand Prix,18.0,C4,1.481819672131138,0.849,46.5,30.0
OCO,Austrian Grand Prix,9.0,C3,0.2920000000000016,0.8548,46.5,30.0
GAS,Austrian Grand Prix,8.0,C3,0.32442187499999875,0.746,46.5,30.0
ALB,Austrian Grand Prix,16.0,C3,1.2096718749999837,0.6434,46.5,30.0
TSU,Austrian Grand Prix,7.0,C3,0.2443906250000083,0.08900000000000008,46.5,30.0
STR,Austrian Grand Prix,8.0,C4,0.5674218749999937,0.7658,45.7,29.9
BOT,Austrian Grand Prix,9.0,C3,0.38895312499998624,0.5668,45.7,29.9
LEC,Austrian Grand Prix,12.0,C4,0.7336935483870946,0.0,45.7,29.9
VER,Austrian Grand Prix,6.0,C3,0.2183333333333337,0.0,45.7,29.9
NOR,Austrian Grand Prix,6.0,C3,0.21298275862068294,0.0,45.7,29.9
RUS,Austrian Grand Prix,7.0,C4,0.6768076923076904,0.41700000000000004,45.7,29.9
SAI,Austrian Grand Prix,7.0,C3,0.46530769230768954,0.25980000000000003,45.7,29.9
HAM,Austrian Grand Prix,8.0,C3,0.20242187500001307,0.4808,45.7,29.9
SAR,Austrian Grand Prix,8.0,C3,-0.360677419354829,0.0,45.7,29.9
PIA,Austrian Grand Prix,4.0,C3,-0.2347307692307794,0.0,45.7,29.9
PER,Austrian Grand Prix,8.0,C3,0.3364218749999992,0.0035999999999999366,45.7,29.9
HUL,Austrian Grand Prix,18.0,C3,1.5232343750000013,0.735,45.7,29.9
MAG,Austrian Grand Prix,19.0,C3,1.151765624999996,0.1794,45.0,29.8
RIC,Austrian Grand Prix,19.0,C3,1.388765625000019,0.748,45.0,29.8
ALO,Austrian Grand Prix,19.0,C4,1.9145409836065426,0.8588,45.0,29.8
OCO,Austrian Grand Prix,10.0,C3,0.9978461538461545,0.9196,45.0,29.8
GAS,Austrian Grand Prix,9.0,C3,0.8729531250000093,0.7752,45.0,29.8
ALB,Austrian Grand Prix,17.0,C3,1.0402031249999908,0.5018,45.0,29.8
TSU,Austrian Grand Prix,8.0,C3,0.2399218750000074,0.21900000000000008,45.0,29.8
STR,Austrian Grand Prix,9.0,C4,0.5259531250000009,0.7292,45.0,29.8
BOT,Austrian Grand Prix,10.0,C3,0.4244843749999916,0.5312,45.0,29.8
LEC,Austrian Grand Prix,13.0,C4,0.09966129032258664,0.0,45.0,29.8
VER,Austrian Grand Prix,7.0,C3,0.22857142857142776,0.0,45.0,29.8
NOR,Austrian Grand Prix,7.0,C3,0.5091206896551768,0.0,45.0,29.8
RUS,Austrian Grand Prix,8.0,C4,0.7436538461538618,0.3064,45.0,29.8
SAI,Austrian Grand Prix,8.0,C3,0.6181538461538452,0.24760000000000004,45.0,29.8
HAM,Austrian Grand Prix,9.0,C3,0.4429531250000167,0.49019999999999997,45.0,29.8
PIA,Austrian Grand Prix,5.0,C3,0.24711538461538396,0.0006000000000000449,44.8,29.7
SAR,Austrian Grand Prix,9.0,C3,0.5522903225806601,0.0,44.8,29.7
PER,Austrian Grand Prix,9.0,C3,0.3279531250000076,0.0,44.8,29.7
HUL,Austrian Grand Prix,19.0,C3,1.472765625000008,0.538,44.8,29.7
MAG,Austrian Grand Prix,20.0,C3,0.9172968750000052,0.11839999999999995,44.8,29.7
RIC,Austrian Grand Prix,20.0,C3,1.2722968750000234,0.7525999999999999,44.8,29.7
ALO,Austrian Grand Prix,20.0,C4,1.6532622950819587,0.8456,44.8,29.7
OCO,Austrian Grand Prix,11.0,C3,0.9606923076923124,0.9292,44.8,29.7
GAS,Austrian Grand Prix,10.0,C3,0.7254843750000077,0.8360000000000001,44.8,29.7
ALB,Austrian Grand Prix,18.0,C3,0.9857343749999927,0.5038,44.8,29.7
TSU,Austrian Grand Prix,9.0,C3,0.2974531250000183,0.31600000000000006,44.8,29.7
STR,Austrian Grand Prix,10.0,C4,0.5414843750000102,0.7,44.8,29.7
BOT,Austrian Grand Prix,11.0,C3,0.4050156250000043,0.48019999999999996,44.8,29.7
LEC,Austrian Grand Prix,14.0,C4,-0.24837096774193412,0.13640000000000008,44.8,29.7
VER,Austrian Grand Prix,8.0,C3,0.3088095238095292,0.0,44.8,29.7
ZHO,Austrian Grand Prix,2.0,C4,0.07838095238095377,0.0,44.8,29.7
NOR,Austrian Grand Prix,8.0,C3,0.8072586206896517,0.0,44.8,29.7
RUS,Austrian Grand Prix,9.0,C4,0.5435000000000088,0.24059999999999993,44.8,29.7
SAI,Austrian Grand Prix,9.0,C3,0.44299999999999784,0.21820000000000006,44.8,29.6
HAM,Austrian Grand Prix,10.0,C3,0.508484375000009,0.48219999999999996,44.8,29.6
PIA,Austrian Grand Prix,6.0,C3,-0.13803846153847132,0.0,44.8,29.6
SAR,Austrian Grand Prix,10.0,C3,-0.6367419354838546,0.0,44.8,29.6
PER,Austrian Grand Prix,10.0,C3,0.44648437499999716,0.0,44.8,29.6
HUL,Austrian Grand Prix,20.0,C3,1.5982968750000026,0.34939999999999993,44.8,29.6
MAG,Austrian Grand Prix,21.0,C3,0.8328281249999918,0.09420000000000006,44.8,29.6
RIC,Austrian Grand Prix,21.0,C3,1.1318281250000126,0.7336,44.8,29.6
ALO,Austrian Grand Prix,21.0,C4,1.7739836065573655,0.8618,44.8,29.6
OCO,Austrian Grand Prix,12.0,C3,0.7915384615384511,0.8934,44.8,29.6
GAS,Austrian Grand Prix,11.0,C3,1.024015625000004,0.919,44.8,29.6
ALB,Austrian Grand Prix,19.0,C3,1.3002656249999944,0.48719999999999997,44.8,29.6
TSU,Austrian Grand Prix,10.0,C3,0.22498437500000534,0.39059999999999995,44.8,29.6
STR,Austrian Grand Prix,11.0,C4,0.581015624999992,0.6792,44.8,29.6
BOT,Austrian Grand Prix,12.0,C3,0.2505468749999977,0.43620000000000003,44.8,29.6
LEC,Austrian Grand Prix,15.0,C4,0.07759677419355171,0.37,44.8,29.6
VER,Austrian Grand Prix,9.0,C3,0.23404761904761529,0.0,44.8,29.6
ZHO,Austrian Grand Prix,3.0,C4,-0.07838095238095377,0.0,44.3,29.5
NOR,Austrian Grand Prix,9.0,C3,0.675396551724134,0.0,44.3,29.5
RUS,Austrian Grand Prix,10.0,C4,0.8703461538461568,0.2734,44.3,29.5
SAI,Austrian Grand Prix,10.0,C3,0.6228461538461545,0.18379999999999996,44.3,29.5
HAM,Austrian Grand Prix,11.0,C3,0.7310156250000119,0.4261999999999999,44.3,29.5
PIA,Austrian Grand Prix,7.0,C3,-0.3211923076923142,0.06820000000000004,44.3,29.5
SAR,Austrian Grand Prix,11.0,C3,-0.07477419354837878,0.0,44.3,29.5
PER,Austrian Grand Prix,11.0,C3,0.45201562500000136,0.0,44.3,29.5
HUL,Austrian Grand Prix,21.0,C3,1.6228281250000123,0.1594,44.3,29.5
MAG,Austrian Grand Prix,22.0,C3,0.9133593749999989,0.11199999999999988,44.3,29.5
RIC,Austrian Grand Prix,22.0,C3,1.4383593750000188,0.7258,44.3,29.5
ALO,Austrian Grand Prix,22.0,C4,1.9757049180327755,0.8262,44.3,29.5
OCO,Austrian Grand Prix,13.0,C3,1.0363846153846197,0.915,44.3,29.5
GAS,Austrian Grand Prix,12.0,C3,1.2075468750000056,0.9086,44.3,29.5
ALB,Austrian Grand Prix,20.0,C3,1.3877968749999923,0.46740000000000004,44.3,29.5
TSU,Austrian Grand Prix,11.0,C3,0.5025156250000151,0.5426,44.3,29.5
STR,Austrian Grand Prix,12.0,C4,0.5565468750000093,0.636,44.3,29.5
BOT,Austrian Grand Prix,13.0,C3,0.38407812500000205,0.43099999999999994,44.3,29.5
LEC,Austrian Grand Prix,16.0,C4,0.17856451612902902,0.5078,44.3,29.5
VER,Austrian Grand Prix,10.0,C3,0.1582857142857108,0.0,44.2,29.6
NOR,Austrian Grand Prix,10.0,C3,0.20553448275862252,0.0,44.2,29.6
ZHO,Austrian Grand Prix,4.0,C4,1.4708571428571418,0.0,44.2,29.6
RUS,Austrian Grand Prix,11.0,C4,0.788192307692313,0.21340000000000003,44.2,29.6
SAI,Austrian Grand Prix,11.0,C3,0.5636923076923068,0.17880000000000007,44.2,29.6
HAM,Austrian Grand Prix,12.0,C3,0.42054687499999943,0.3618,44.2,29.6
PIA,Austrian Grand Prix,8.0,C3,-0.528346153846158,0.22799999999999998,44.2,29.6
SAR,Austrian Grand Prix,12.0,C3,-0.23880645161290204,0.0,44.2,29.6
PER,Austrian Grand Prix,12.0,C3,0.33954687499999636,0.0,44.2,29.6
HUL,Austrian Grand Prix,22.0,C3,1.659359374999994,0.0,44.2,29.6
MAG,Austrian Grand Prix,23.0,C3,0.8368906249999952,0.11860000000000004,44.2,29.6
RIC,Austrian Grand Prix,23.0,C3,1.1868906250000038,0.6728000000000001,44.2,29.6
ALO,Austrian Grand Prix,23.0,C4,1.523426229508189,0.812,44.2,29.6
OCO,Austrian Grand Prix,14.0,C3,0.8002307692307653,0.9274,44.2,29.6
GAS,Austrian Grand Prix,13.0,C3,1.1380781249999927,0.9106,44.2,29.6
ALB,Austrian Grand Prix,21.0,C3,1.2683281249999823,0.4668,44.2,29.6
TSU,Austrian Grand Prix,12.0,C3,0.5540468749999974,0.6566,44.2,29.6
STR,Austrian Grand Prix,13.0,C4,0.69107812499999,0.6532,44.2,29.6
BOT,Austrian Grand Prix,14.0,C3,0.4016093749999925,0.3942,44.3,29.6
VER,Austrian Grand Prix,11.0,C3,0.23052380952381668,0.0,44.3,29.6
NOR,Austrian Grand Prix,11.0,C3,0.609672413793092,0.0,44.3,29.6
ZHO,Austrian Grand Prix,5.0,C4,0.0470952380952383,0.0,44.3,29.6
RUS,Austrian Grand Prix,12.0,C4,0.9990384615384755,0.07479999999999998,44.3,29.6
SAI,Austrian Grand Prix,12.0,C3,0.6285384615384686,0.16920000000000002,44.3,29.6
HAM,Austrian Grand Prix,13.0,C3,0.3820781250000067,0.3478,44.3,29.6
PIA,Austrian Grand Prix,9.0,C3,-0.22150000000000603,0.367,44.3,29.6
PER,Austrian Grand Prix,13.0,C3,0.8220781250000044,0.0,44.3,29.6
SAR,Austrian Grand Prix,13.0,C3,1.7071612903225741,0.0,44.3,29.6
HUL,Austrian Grand Prix,23.0,C3,1.8398906250000095,0.0,44.3,29.6
MAG,Austrian Grand Prix,24.0,C3,1.1684218749999928,0.14779999999999993,44.7,29.6
RIC,Austrian Grand Prix,24.0,C3,1.5024218750000102,0.6548,44.7,29.6
ALO,Austrian Grand Prix,24.0,C4,2.509147540983591,0.8384,44.7,29.6
OCO,Austrian Grand Prix,15.0,C3,1.244076923076932,0.896,44.7,29.6
GAS,Austrian Grand Prix,14.0,C3,1.278609375000002,0.8794,44.7,29.6
ALB,Austrian Grand Prix,22.0,C3,1.5838593749999887,0.47619999999999996,44.7,29.6
TSU,Austrian Grand Prix,13.0,C3,0.984578125000013,0.7363999999999999,44.7,29.6
STR,Austrian Grand Prix,14.0,C4,0.9956093750000008,0.6537999999999999,44.7,29.6
BOT,Austrian Grand Prix,15.0,C3,0.6181406249999952,0.3808,44.7,29.6
VER,Austrian Grand Prix,12.0,C3,0.7517619047619064,0.0,44.7,29.6
NOR,Austrian Grand Prix,12.0,C3,0.8118103448275917,0.0,44.7,29.6
ZHO,Austrian Grand Prix,6.0,C4,0.5683333333333422,0.0,44.7,29.6
RUS,Austrian Grand Prix,13.0,C4,1.306884615384618,0.0,44.7,29.6
SAI,Austrian Grand Prix,13.0,C3,1.0193846153846096,0.18879999999999997,44.7,29.6
HAM,Austrian Grand Prix,14.0,C3,0.8646093750000148,0.3546,44.7,29.6
PIA,Austrian Grand Prix,10.0,C3,0.2813461538461439,0.4368000000000001,44.7,29.6
PER,Austrian Grand Prix,14.0,C3,0.7436093750000055,0.0,45.0,29.6
SAR,Austrian Grand Prix,14.0,C3,-0.058870967741938784,0.0,45.0,29.6
HUL,Austrian Grand Prix,24.0,C3,1.8384218750000088,0.0,45.0,29.6
MAG,Austrian Grand Prix,25.0,C3,1.2149531249999939,0.14680000000000004,45.0,29.6
RIC,Austrian Grand Prix,25.0,C3,1.65195312500002,0.64,45.0,29.6
OCO,Austrian Grand Prix,16.0,C3,1.782923076923069,0.7036,45.0,29.6
GAS,Austrian Grand Prix,15.0,C3,2.3371406250000177,0.909,45.0,29.6
ALB,Austrian Grand Prix,23.0,C3,1.9573906250000022,0.4506,45.0,29.6
TSU,Austrian Grand Prix,14.0,C3,1.2171093750000068,0.7932,45.0,29.6
STR,Austrian Grand Prix,15.0,C4,1.2411406249999999,0.6796,45.0,29.6
BOT,Austrian Grand Prix,16.0,C3,0.7116718750000075,0.0,45.0,29.6
VER,Austrian Grand Prix,13.0,C3,0.7459999999999951,0.0,45.0,29.6
NOR,Austrian Grand Prix,13.0,C3,1.0589482758620647,0.0,45.0,29.6
LEC,Austrian Grand Prix,3.0,C4,0.0,0.0,45.0,29.6
ZHO,Austrian Grand Prix,7.0,C4,1.0815714285714222,0.34939999999999993,45.0,29.6
RUS,Austrian Grand Prix,14.0,C4,1.4247307692307771,0.0,45.0,29.6
SAI,Austrian Grand Prix,14.0,C3,1.0272307692307692,0.19179999999999997,45.0,29.6
HAM,Austrian Grand Prix,15.0,C3,1.0141406250000102,0.34320000000000006,45.0,29.6
PIA,Austrian Grand Prix,11.0,C3,0.38519230769230717,0.5024,45.0,29.6
PER,Austrian Grand Prix,15.0,C3,0.903140625000006,0.0,46.0,29.8
SAR,Austrian Grand Prix,15.0,C3,0.20109677419354455,0.0,46.0,29.8
HUL,Austrian Grand Prix,25.0,C3,1.9269531249999972,0.0,46.0,29.8
MAG,Austrian Grand Prix,26.0,C3,1.470484374999998,0.1362,46.0,29.8
RIC,Austrian Grand Prix,26.0,C3,1.7444843750000132,0.6046,46.0,29.8
OCO,Austrian Grand Prix,17.0,C3,0.8567692307692312,0.5948,46.0,29.8
GAS,Austrian Grand Prix,16.0,C3,1.0796718750000025,0.8348,46.0,29.8
ALB,Austrian Grand Prix,24.0,C3,1.624921874999984,0.562,46.0,29.8
TSU,Austrian Grand Prix,15.0,C3,1.269640625000008,0.8782,46.0,29.8
STR,Austrian Grand Prix,16.0,C4,1.4886718749999943,0.7028,46.0,29.8
BOT,Austrian Grand Prix,17.0,C3,0.9182031249999909,0.4196,46.0,29.8
VER,Austrian Grand Prix,14.0,C3,1.004238095238108,0.0,46.0,29.8
NOR,Austrian Grand Prix,14.0,C3,0.8850862068965455,0.0,46.0,29.8
LEC,Austrian Grand Prix,4.0,C4,-0.11503225806451667,0.0,46.0,29.8
RUS,Austrian Grand Prix,15.0,C4,1.3765769230769251,0.0,46.3,29.9
ZHO,Austrian Grand Prix,8.0,C4,2.072809523809525,0.02200000000000002,46.3,29.9
SAI,Austrian Grand Prix,15.0,C3,1.074076923076916,0.2168,46.3,29.9
HAM,Austrian Grand Prix,16.0,C3,0.8666718750000086,0.3036,46.3,29.9
PIA,Austrian Grand Prix,12.0,C3,0.30703846153845404,0.577,46.3,29.9
PER,Austrian Grand Prix,16.0,C3,1.301671875000011,0.0,46.3,29.9
SAR,Austrian Grand Prix,16.0,C3,0.014064516129039362,0.0,46.3,29.9
HUL,Austrian Grand Prix,26.0,C3,1.9424843750000065,0.0,46.3,29.9
MAG,Austrian Grand Prix,27.0,C3,1.2870156249999951,0.09220000000000006,46.3,29.9
OCO,Austrian Grand Prix,18.0,C3,1.062615384615384,0.2914,46.3,29.9
GAS,Austrian Grand Prix,17.0,C3,1.1432031250000136,0.827,46.3,29.9
TSU,Austrian Grand Prix,16.0,C3,1.3041718750000086,0.0,46.3,29.9
ALB,Austrian Grand Prix,25.0,C3,3.1834531249999998,0.0,46.3,29.9
STR,Austrian Grand Prix,17.0,C4,1.388203125000004,0.5732,46.3,29.9
BOT,Austrian Grand Prix,18.0,C3,0.9447343749999959,0.4623999999999999,46.3,29.9
VER,Austrian Grand Prix,15.0,C3,1.0724761904761948,0.0,46.3,29.9
NOR,Austrian Grand Prix,15.0,C3,1.212224137931031,0.0,47.3,30.0
LEC,Austrian Grand Prix,5.0,C4,0.04493548387095814,0.0,47.3,30.0
RUS,Austrian Grand Prix,16.0,C4,1.5544230769230865,0.0,47.3,30.0
ALO,Austrian Grand Prix,3.0,C3,0.0,0.0,47.3,30.0
ZHO,Austrian Grand Prix,9.0,C4,1.7140476190476193,0.0,47.3,30.0
SAI,Austrian Grand Prix,16.0,C3,1.6819230769230842,0.2228,47.3,30.0
HAM,Austrian Grand Prix,17.0,C3,1.1092031250000076,0.30300000000000005,47.3,30.0
PIA,Austrian Grand Prix,13.0,C3,0.5758846153846093,0.6376,47.3,30.0
PER,Austrian Grand Prix,17.0,C3,1.347203124999993,0.0,47.3,30.0
SAR,Austrian Grand Prix,17.0,C3,0.03603225806452315,0.0,47.3,30.0
HUL,Austrian Grand Prix,27.0,C3,2.001015625000008,0.0,47.3,30.0
OCO,Austrian Grand Prix,19.0,C3,0.7364615384615405,0.0,47.3,30.0
GAS,Austrian Grand Prix,18.0,C3,0.9457343750000007,0.0,47.3,30.0
TSU,Austrian Grand Prix,17.0,C3,1.0027031249999965,0.31479999999999997,47.3,30.0
ALB,Austrian Grand Prix,26.0,C3,1.687984374999985,0.8009999999999999,47.3,30.0
STR,Austrian Grand Prix,18.0,C4,1.5907343749999967,0.8972,47.3,30.0
BOT,Austrian Grand Prix,19.0,C3,1.1132656249999968,0.4798,47.3,30.0
VER,Austrian Grand Prix,16.0,C3,1.2327142857142803,0.0,48.0,30.1
NOR,Austrian Grand Prix,16.0,C3,1.4883620689655146,0.0,48.0,30.1
LEC,Austrian Grand Prix,6.0,C4,0.5599032258064511,0.0,48.0,30.1
RUS,Austrian Grand Prix,17.0,C4,1.6822692307692364,0.0,48.0,30.1
ALO,Austrian Grand Prix,4.0,C3,0.08372131147541495,0.0,48.0,30.1
SAI,Austrian Grand Prix,17.0,C3,1.5277692307692234,0.14280000000000004,48.0,30.1
ZHO,Austrian Grand Prix,10.0,C4,2.2952857142857113,0.835,48.0,30.1
HAM,Austrian Grand Prix,18.0,C3,1.1147343750000118,0.37560000000000004,48.0,30.1
PIA,Austrian Grand Prix,14.0,C3,0.788730769230753,0.6928,48.0,30.1
PER,Austrian Grand Prix,18.0,C3,1.4917343750000072,0.0,48.0,30.1
SAR,Austrian Grand Prix,18.0,C3,0.19299999999999784,0.0,48.0,30.1
OCO,Austrian Grand Prix,20.0,C3,1.372307692307686,0.0,48.0,30.2
GAS,Austrian Grand Prix,19.0,C3,1.3692656250000113,0.843,48.0,30.2
TSU,Austrian Grand Prix,18.0,C3,1.1412343750000105,0.27580000000000005,48.0,30.2
STR,Austrian Grand Prix,19.0,C4,2.100265625000006,0.6086,48.0,30.2
BOT,Austrian Grand Prix,20.0,C3,1.3717968750000011,0.504,48.0,30.2
VER,Austrian Grand Prix,17.0,C3,1.2369523809523884,0.0,48.0,30.2
RIC,Austrian Grand Prix,2.0,C3,-0.05626562499999466,0.0,48.0,30.2
NOR,Austrian Grand Prix,17.0,C3,1.2515000000000072,0.0,48.0,30.2
LEC,Austrian Grand Prix,7.0,C4,0.27187096774193265,0.0,48.0,30.2
RUS,Austrian Grand Prix,18.0,C4,1.7631153846153893,0.0,48.0,30.2
ALO,Austrian Grand Prix,5.0,C3,-0.1835573770491834,0.0,48.0,30.2
SAI,Austrian Grand Prix,18.0,C3,1.4776153846153903,0.11919999999999997,48.0,30.2
ZHO,Austrian Grand Prix,11.0,C4,0.5575238095238007,0.4626,48.0,30.2
HAM,Austrian Grand Prix,19.0,C3,1.1422656250000074,0.4164,48.0,30.2
